"003345","安信新成长混合A"
"003328","万家鑫璟纯债C"
"008006","景顺长城中债3-5年政策性金融债指数C"
"000113","嘉实如意宝定期债券A/B"
"371120","上投摩根纯债债券B"
"005717","兴业机遇债券A"
"008425","中融品牌优选混合C"
"010271","国富价值成长一年持有期混合A"
"161216","国投瑞银双债债券(LOF)A"
"502010","易方达证券公司(LOF)"
"001949","建信稳定丰利债券C"
"040004","华安宝利配置混合"
"003292","嘉实优势成长混合"
"003734","万家瑞盈灵活配置混合A"
"253061","国联安信心增长债券B"
"009089","嘉实稳固收益债券A"
"004503","鹏华永泰定期开放债券"
"006833","鹏扬添利增强债券C"
"009618","交银启汇混合"
"003181","前海联合添利债券C"
"003735","万家瑞盈灵活配置混合C"
"010272","国富价值成长一年持有期混合C"
"000016","华夏纯债债券C"
"003750","创金合信鑫收益混合C"
"270044","广发双债添利债券A"
"008134","鹏华优选价值股票"
"003697","华夏睿磐泰盛混合"
"000943","工银中高等级信用债债券A"
"001803","易方达瑞财混合E"
"519062","海富通阿尔法对冲混合A"
"002765","新华双利债券A"
"007687","东方成长收益灵活配置混合C"
"009267","广发双债添利债券E"
"002533","中加心享混合C"
"040013","华安强化收益债券B"
"000668","国寿安保尊享债券A"
"360011","光大动态优选混合"
"008769","创金上证超大盘量化C"
"007266","嘉实新添益定期混合A"
"519616","银河君信混合A"
"003999","富荣富祥纯债"
"003605","景顺长城景泰汇利定开债A"
"004362","上投摩根安通回报混合C"
"002664","万家瑞和灵活配置混合A"
"002412","华富安福债券"
"003383","民生加银鑫享债券C"
"002027","中加心享混合A"
"003346","安信新成长混合C"
"008499","鹏扬景科混合A"
"004731","万家瑞尧灵活配置混合A"
"161823","银华永兴纯债债券(LOF)A"
"000182","景顺长城四季金利债券C"
"008554","景顺长城景泰汇利定开债C"
"213006","宝盈核心优势混合A"
"002796","景顺长城景盈双利债券A"
"004044","金鹰转型动力混合"
"000669","国寿安保尊享债券C"
"004756","国寿安保稳吉混合A"
"340001","兴全可转债混合"
"006896","新华聚利债券A"
"008618","永赢医药健康A"
"003692","大成景尚灵活配置混合A"
"009763","惠升和悦债券A"
"003613","南方卓元债券C"
"001877","宝盈国家安全沪港深股票"
"400013","东方成长收益灵活配置混合A"
"009539","兴业睿进混合A"
"003628","兴银收益增强债券"
"004389","大成惠明纯债债券"
"519943","长信利率A"
"006448","华夏全球聚享C人民币"
"004757","国寿安保稳吉混合C"
"310508","申万菱信稳益宝债券"
"161221","国投瑞银双债债券C"
"002286","中银美元债债券人民币"
"005576","华泰柏瑞新金融地产混合"
"007072","民生加银鑫福混合C"
"008795","海富通阿尔法对冲混合C"
"006416","方正富邦丰利债券A"
"700005","平安添利债券A"
"006207","泰康裕泰债券A"
"008619","永赢医药健康C"
"005125","华宝标普中国A股红利机会指数C"
"519617","银河君信混合C"
"253030","国联安信心增益债券"
"002882","中加丰润纯债债券C"
"008500","鹏扬景科混合C"
"001355","广发聚泰混合A"
"002409","华夏新活力混合A"
"002925","广发集源债券A"
"003000","招商丰德灵活配置混合A"
"002138","泓德裕泰债券A"
"008033","中加科盈混合A"
"200009","长城稳健增利债券A"
"519669","银河领先债券"
"003107","光大安祺债券A"
"002405","光大中高等级债券A"
"008827","建信易盛郑商所能源化工期货ETF联接A"
"005452","鹏扬双利债券C"
"000402","工银纯债债券A"
"519777","交银裕盈纯债债券C"
"006208","泰康裕泰债券C"
"004975","交银恒益灵活配置混合"
"004732","万家瑞尧灵活配置混合C"
"009540","兴业睿进混合C"
"519180","万家180指数"
"162907","泰信中证锐联基本面400指数(LOF)"
"004504","鹏华永泽18个月定开债"
"008828","建信易盛郑商所能源化工期货ETF联接C"
"261002","景顺长城优信增利债券A"
"001775","鹏华弘泰C"
"003693","大成景尚灵活配置混合C"
